slug,size,replicate,stage,job_id,nodename,partition,time_sec,dc_node_power_w,pck_power_w,dram_power_w,mem_gbs,io_mbs,cpu_gflops,cpu_util,cpi,avg_cpufreq_khz,l3_misses,gpu0_power_w,gpu0_gflops,n_in,n_out
amst_size1400000_rep1,1400000,1,string_normalization,23594622,tcn1004,genoa,944.200843,289.124340,228.727630,0.000000,0.120223,2.858726,0.000125,97,0.314304,2376000,0,0.000000,0.000000,,
amst_size1400000_rep1,1400000,1,heuristic_filtering,23594624,tcn1010,genoa,7619.000040,281.285083,226.686808,0.000000,0.143757,0.554960,0.011499,98,0.366411,2376000,0,0.000000,0.000000,,
amst_size1400000_rep2,1400000,2,data_splitting,23594634,tcn708,genoa,98.702927,284.744664,219.659229,0.000000,0.697791,44.756821,0.000489,91,0.327458,2376000,0,0.000000,0.000000,,
amst_size1400000_rep2,1400000,2,string_normalization,23594636,tcn1010,genoa,941.054896,281.117304,226.390576,0.000000,0.072682,2.868269,0.000125,98,0.317033,2376000,0,0.000000,0.000000,,
amst_size1400000_rep2,1400000,2,heuristic_filtering,23594638,tcn1004,genoa,7648.416679,289.599855,229.462401,0.000000,0.157449,0.552830,0.011454,97,0.366595,2376000,0,0.000000,0.000000,,
amst_size400000_rep1,400000,1,data_splitting,23594649,tcn761,genoa,29.720820,296.585771,219.223804,0.000000,1.045525,49.942638,0.000467,89,0.329431,2376000,0,0.000000,0.000000,,
amst_size400000_rep1,400000,1,string_normalization,23594651,tcn1005,genoa,318.551536,306.205089,233.006898,0.000000,0.217249,2.936062,0.000107,97,0.312625,2376000,0,0.000000,0.000000,,
amst_size400000_rep1,400000,1,heuristic_filtering,23594653,tcn1187,genoa,2375.588698,303.111240,225.529086,0.000000,0.193351,0.617876,0.012014,97,0.360412,2376000,0,0.000000,0.000000,,
amst_size400000_rep2,400000,2,data_splitting,23594663,tcn841,genoa,31.921803,299.784689,218.239447,0.000000,0.222799,46.499142,0.000433,84,0.332747,2376000,0,0.000000,0.000000,,
amst_size400000_rep2,400000,2,string_normalization,23594679,tcn1007,genoa,323.091222,305.006898,224.475665,0.000000,0.133828,2.894853,0.000105,95,0.310459,2376000,0,0.000000,0.000000,,
amst_size400000_rep2,400000,2,heuristic_filtering,23594681,tcn940,genoa,2386.460590,278.998880,220.090907,0.000000,0.199961,0.615069,0.011953,97,0.362562,2376000,0,0.000000,0.000000,,
dedupval_size100000_rep1,100000,1,data_splitting,23596390,tcn975,genoa,12.271493,473.779205,338.300532,0.000000,100.328062,34.149403,0.000287,60,0.341499,2376000,0,0.000000,0.000000,,
dedupval_size100000_rep1,100000,1,string_normalization,23596392,tcn975,genoa,79.477252,523.658725,384.094933,0.000000,90.429223,3.173277,0.000108,98,0.310800,2376000,0,0.000000,0.000000,,
dedupval_size100000_rep1,100000,1,heuristic_filtering,23596394,tcn975,genoa,598.875969,640.423527,469.383711,0.000000,183.120402,0.842719,0.011963,97,0.360582,2376000,0,0.000000,0.000000,,
dedupval_size100000_rep1,100000,1,deduplication,23596396,tcn975,genoa,89.289868,602.011958,439.055220,0.000000,164.799009,3.534672,0.000021,96,0.309418,2376000,0,0.000000,0.000000,,
dedupval_size100000_rep1,100000,1,deduplication,23596447,tcn975,genoa,0.839037,363.993483,363.994673,0.000000,68.520754,21.072126,0.000045,86,0.458152,2376000,0,0.000000,0.000000,,
euparlsh_size100_rep1,100,1,data_splitting,23595447,tcn602,genoa,4.324116,360.940707,216.529602,0.000000,0.626965,233.014175,0.000011,27,0.573752,2376000,0,0.000000,0.000000,,
euparlsh_size100_rep1,100,1,string_normalization,23595449,tcn669,genoa,15.942548,457.242303,352.209109,0.000000,32.080220,3.687227,0.000004,76,0.266087,2376000,0,0.000000,0.000000,,
euparlsh_size100_rep1,100,1,heuristic_filtering,23595451,tcn724,genoa,67.449667,494.369135,390.609186,0.000000,187.871940,3.204024,0.011724,91,0.314187,2376000,0,0.000000,0.000000,,
euparlsh_size100_rep2,100,2,data_splitting,23595474,tcn602,genoa,2.506067,204.000000,129.000000,0.000000,1.449052,402.051788,0.000018,47,0.579287,2977207,0,0.000000,0.000000,,
