slug,size,replicate,stage,job_id,nodename,partition,time_sec,dc_node_power_w,pck_power_w,dram_power_w,mem_gbs,io_mbs,cpu_gflops,cpu_util,cpi,avg_cpufreq_khz,l3_misses,gpu0_power_w,gpu0_gflops,n_in,n_out
size100000_rep2,100000,2,string_normalization,23034963,tcn1041,genoa,95.3319,905.735,238.874,0,2.41011,2.76828,9.43333e-05,86.6667,0.313749,2376000,0,0,0,,
size100000_rep2,100000,2,heuristic_filtering,23035586,tcn744,genoa,663.44,586.542,234.638,0,2.60885,0.798171,0.011343,90.5,0.360663,2376000,0,0,0,,
size100000_rep2,100000,2,deduplication,24213492,tcn1009,genoa,106.506,838.045,316.718,0,36.7255,4.90598,2.48e-05,26.7333,0.452204,2.46051e+06,0,0,0,,
size1400000_rep1,1400000,1,data_splitting,23035024,tcn897,genoa,119.759,859.392,256.258,0,2.07596,43.0762,0.000472,87.6667,0.327608,2376000,0,0,0,,
size1400000_rep1,1400000,1,string_normalization,23035026,tcn1061,genoa,994.836,711.149,190.713,0,0.883802,2.79503,0.000122333,94.6667,0.315296,2.37995e+06,0,0,0,,
size1400000_rep1,1400000,1,heuristic_filtering,23035636,tcn742,genoa,7642.18,471.026,189.395,0,10.9789,0.555434,0.011515,96.5,0.364938,2.37602e+06,0,0,0,,
size1400000_rep2,1400000,2,data_splitting,23035039,tcn1073,genoa,97.3834,801.499,209.886,0,1.11079,47.1551,0.000517333,95.6667,0.326362,2.38062e+06,0,0,0,,
size1400000_rep2,1400000,2,string_normalization,23035041,tcn1059,genoa,986.641,742.886,188.894,0,0.914359,2.76942,0.000121333,94.6667,0.315898,2.37877e+06,0,0,0,,
size1400000_rep2,1400000,2,heuristic_filtering,23035654,tcn744,genoa,7627.32,763.874,315.686,0,28.3805,0.558878,0.011596,97.5,0.364846,2376000,0,0,0,,
size400000_rep1,400000,1,data_splitting,23035055,tcn1040,genoa,35.1992,752.161,222.292,0,0.236795,47.1206,0.000439,84,0.330943,2376000,0,0,0,,
size400000_rep1,400000,1,string_normalization,23035057,tcn742,genoa,361.166,660.071,184.527,0,1.11563,2.79952,0.000102333,94,0.319039,2.37974e+06,0,0,0,,
size400000_rep1,400000,1,heuristic_filtering,23035673,tcn743,genoa,2766.55,629.789,255.877,0,12.4862,0.576264,0.011218,90,0.36022,2376000,0,0,0,,
size400000_rep1,400000,1,deduplication,24217146,tcn1024,genoa,347.512,587.762,259.97,0,10.8952,7.91729,3.49231e-05,44.5385,0.389216,2.47374e+06,0,0,0,,
size400000_rep2,400000,2,data_splitting,23035081,tcn1078,genoa,31.369,995.225,260.791,0,60.2168,50.6026,0.000474,90.3333,0.332445,2376000,0,0,0,,
size400000_rep2,400000,2,string_normalization,23035083,tcn1078,genoa,332.296,900.658,230.551,0,1.28028,2.85145,0.000104333,93.6667,0.31099,2376000,0,0,0,,
size400000_rep2,400000,2,heuristic_filtering,23035690,tcn757,genoa,2470.6,658.481,257.919,0,8.14195,0.603649,0.0117465,95,0.361584,2376000,0,0,0,,
size400000_rep2,400000,2,deduplication,24213665,tcn1009,genoa,370.37,475.579,309.284,0,38.2044,8.05238,3.12667e-05,43.1333,0.387491,2.44037e+06,0,0,0,,
