23595882;buckets;tcn671;2026-06-09 04:56:29 2026-06-09 04:56:33;3.842;408.6;7734990129;7.8;0;0.387941
23595881;buckets;tcn627;2026-06-09 04:56:29 2026-06-09 04:56:33;3.703;445.1;7772931671;8.1;0;0.387183
23595639;buckets;tcn814;2026-06-09 04:17:55 2026-06-09 04:17:58;1.957;152.0;3153125739;9.0;0;0.456349
23595638;buckets;tcn814;2026-06-09 04:17:55 2026-06-09 04:17:58;1.949;152.0;3186131667;9.1;0;0.453528
23595637;buckets;tcn734;2026-06-09 04:17:54 2026-06-09 04:17:56;0.966;0.0;3158459699;18.3;0;0.461397
23595636;buckets;tcn729;2026-06-09 04:17:57 2026-06-09 04:17:59;1.913;440.0;3162620830;9.2;0;0.456554
23595635;buckets;tcn729;2026-06-09 04:17:57 2026-06-09 04:17:59;1.881;293.0;3171633326;9.4;0;0.455983
23595634;buckets;tcn729;2026-06-09 04:17:56 2026-06-09 04:17:58;0.919;0.0;3160645479;19.2;0;0.455387
23595633;buckets;tcn729;2026-06-09 04:17:56 2026-06-09 04:17:59;1.862;219.0;3153485370;9.5;0;0.457940
23595632;buckets;tcn729;2026-06-09 04:17:56 2026-06-09 04:18:01;3.885;586.0;3150495393;4.6;0;0.457302
23595631;buckets;tcn729;2026-06-09 04:17:56 2026-06-09 04:17:58;0.893;0.0;3142210597;19.8;0;0.461461
23595625;buckets;tcn835;2026-06-09 04:17:27 2026-06-09 04:17:36;8.259;370.0;3142178526;2.1;0;0.486860
23595624;buckets;tcn835;2026-06-09 04:17:27 2026-06-09 04:17:33;5.300;185.0;3180541431;3.3;0;0.487281
23595623;buckets;tcn828;2026-06-09 04:17:27 2026-06-09 04:17:33;5.702;272.0;3146692315;3.1;0;0.479798
23595622;buckets;tcn828;2026-06-09 04:17:27 2026-06-09 04:17:33;5.292;303.0;3162641126;3.3;0;0.485844
23595621;buckets;tcn814;2026-06-09 04:17:27 2026-06-09 04:17:33;5.158;58.0;3123855789;3.4;0;0.471689
23595620;buckets;tcn814;2026-06-09 04:17:26 2026-06-09 04:17:33;5.243;58.0;3154965435;3.4;0;0.470008
23595619;buckets;tcn814;2026-06-09 04:17:27 2026-06-09 04:17:33;5.209;58.0;3177780251;3.4;0;0.465774
23595618;buckets;tcn814;2026-06-09 04:17:26 2026-06-09 04:17:33;6.494;261.3;3123709316;2.7;0;0.471433
23595617;buckets;tcn734;2026-06-09 04:17:25 2026-06-09 04:17:30;5.313;209.0;3128690861;3.3;0;0.474575
23595616;buckets;tcn729;2026-06-09 04:17:27 2026-06-09 04:17:34;6.196;220.0;3165266407;2.9;0;0.469399
23595615;buckets;tcn729;2026-06-09 04:17:27 2026-06-09 04:17:34;6.200;220.0;3164386743;2.9;0;0.474700
23595614;buckets;tcn729;2026-06-09 04:17:27 2026-06-09 04:17:33;5.196;88.0;3190153200;3.4;0;0.471757
23595613;buckets;tcn729;2026-06-09 04:17:26 2026-06-09 04:17:33;5.251;88.0;3144859923;3.4;0;0.481797
23595612;buckets;tcn729;2026-06-09 04:17:26 2026-06-09 04:17:31;3.801;142.0;3174980215;4.7;0;0.476339
23595611;buckets;tcn729;2026-06-09 04:17:26 2026-06-09 04:17:33;5.230;88.0;3197212964;3.4;0;0.468615
23595610;buckets;tcn679;2026-06-09 04:17:25 2026-06-09 04:17:29;3.206;573.3;3127284928;5.5;0;0.465730
23595609;buckets;tcn671;2026-06-09 04:17:25 2026-06-09 04:17:30;4.848;723.0;3162629464;3.6;0;0.466532
23595532;buckets;tcn733;2026-06-09 04:09:55 2026-06-09 04:09:56;0.629;0.0;1617432935;21.5;0;0.565225
23595531;buckets;tcn733;2026-06-09 04:09:55 2026-06-09 04:09:57;1.638;218.9;1617255394;8.3;0;0.575918
23595530;buckets;tcn729;2026-06-09 04:09:55 2026-06-09 04:09:57;1.643;371.0;1607252868;8.2;0;0.571053
23595529;buckets;tcn729;2026-06-09 04:09:55 2026-06-09 04:09:56;0.599;0.0;1644912434;22.6;0;0.565461
23595528;buckets;tcn729;2026-06-09 04:09:55 2026-06-09 04:09:58;2.631;0.0;1602544211;5.1;0;0.585150
23595527;buckets;tcn729;2026-06-09 04:09:55 2026-06-09 04:09:59;3.619;1000.0;1593221452;3.7;0;0.577828
23595526;buckets;tcn724;2026-06-09 04:09:55 2026-06-09 04:09:59;3.564;511.0;1629037341;3.8;0;0.568201
23595525;buckets;tcn724;2026-06-09 04:09:55 2026-06-09 04:09:58;3.576;255.0;1636133530;3.8;0;0.565124
23595524;buckets;tcn671;2026-06-09 04:09:55 2026-06-09 04:09:56;0.574;479.4;1636404153;23.6;0;0.564243
23595523;buckets;tcn814;2026-06-09 04:09:25 2026-06-09 04:09:27;2.495;397.9;1611428947;5.4;0;0.591542
23595522;buckets;tcn734;2026-06-09 04:09:26 2026-06-09 04:09:30;3.564;578.0;1605524467;3.8;0;0.574534
23595521;buckets;tcn734;2026-06-09 04:09:25 2026-06-09 04:09:30;3.613;151.0;1633219932;3.7;0;0.565665
23595520;buckets;tcn734;2026-06-09 04:09:26 2026-06-09 04:09:28;1.603;102.0;1634851626;8.4;0;0.563257
23595519;buckets;tcn734;2026-06-09 04:09:25 2026-06-09 04:09:26;0.655;0.0;1598477549;20.6;0;0.581861
23595518;buckets;tcn733;2026-06-09 04:09:25 2026-06-09 04:09:28;2.963;0.0;1612670368;4.6;0;0.587659
23595517;buckets;tcn733;2026-06-09 04:09:25 2026-06-09 04:09:27;1.991;160.0;1668829790;6.8;0;0.564072
23595516;buckets;tcn733;2026-06-09 04:09:24 2026-06-09 04:09:29;4.223;162.0;1653748703;3.2;0;0.581500
23595515;buckets;tcn733;2026-06-09 04:09:25 2026-06-09 04:09:29;4.199;162.0;1637583981;3.2;0;0.589832
23595514;buckets;tcn729;2026-06-09 04:09:25 2026-06-09 04:09:26;0.937;0.0;1624321731;14.4;0;0.576272
23595513;buckets;tcn729;2026-06-09 04:09:24 2026-06-09 04:09:27;2.193;194.0;1586958665;6.2;0;0.604434
23595512;buckets;tcn729;2026-06-09 04:09:25 2026-06-09 04:09:29;3.956;0.0;1614152263;3.4;0;0.586869
23595511;buckets;tcn729;2026-06-09 04:09:25 2026-06-09 04:09:29;4.174;276.0;1610355776;3.2;0;0.592845
23595510;buckets;tcn724;2026-06-09 04:09:24 2026-06-09 04:09:27;3.000;0.0;1598258677;4.5;0;0.589207
23595509;buckets;tcn724;2026-06-09 04:09:24 2026-06-09 04:09:25;1.045;289.0;1679548724;12.9;0;0.563706
23595508;buckets;tcn671;2026-06-09 04:09:25 2026-06-09 04:09:27;1.969;679.2;1644211249;6.9;0;0.574518
23595507;buckets;tcn669;2026-06-09 04:09:24 2026-06-09 04:09:25;1.005;452.5;1604803415;13.5;0;0.581676
23595502;buckets;tcn734;2026-06-09 04:06:24 2026-06-09 04:06:29;3.970;190.0;1610708219;3.4;0;0.591021
23595501;buckets;tcn734;2026-06-09 04:06:25 2026-06-09 04:06:29;3.646;0.0;1625788646;3.7;0;0.573362
23595500;buckets;tcn734;2026-06-09 04:06:25 2026-06-09 04:06:26;0.646;0.0;1611180310;21.0;0;0.578209
23595499;buckets;tcn734;2026-06-09 04:06:25 2026-06-09 04:06:27;1.613;150.0;1619137754;8.4;0;0.575072
23595498;buckets;tcn733;2026-06-09 04:06:25 2026-06-09 04:06:27;2.042;80.0;1624076880;6.6;0;0.579230
23595497;buckets;tcn733;2026-06-09 04:06:24 2026-06-09 04:06:27;2.074;0.0;1615734024;6.5;0;0.580689
23595496;buckets;tcn733;2026-06-09 04:06:25 2026-06-09 04:06:29;4.024;318.0;1625304389;3.4;0;0.584800
23595495;buckets;tcn733;2026-06-09 04:06:25 2026-06-09 04:06:29;4.030;318.0;1621421933;3.4;0;0.596753
23595494;buckets;tcn729;2026-06-09 04:06:25 2026-06-09 04:06:29;3.938;563.0;1664142974;3.4;0;0.583405
23595493;buckets;tcn729;2026-06-09 04:06:24 2026-06-09 04:06:29;3.968;376.0;1646589658;3.4;0;0.573112
23595492;buckets;tcn729;2026-06-09 04:06:26 2026-06-09 04:06:29;2.581;0.0;1663127984;5.3;0;0.563816
23595491;buckets;tcn729;2026-06-09 04:06:24 2026-06-09 04:06:29;3.910;563.0;1648850549;3.5;0;0.574511
23595490;buckets;tcn724;2026-06-09 04:06:24 2026-06-09 04:06:25;0.674;786.6;1621584434;20.1;0;0.572197
23595482;buckets;tcn733;2026-06-09 04:09:55 2026-06-09 04:09:56;0.624;0.0;1590271375;21.7;0;0.584873
23595473;buckets;tcn734;2026-06-09 04:04:57 2026-06-09 04:05:01;3.890;573.0;1632297754;3.5;0;0.582246
23595472;buckets;tcn734;2026-06-09 04:05:01 2026-06-09 04:05:02;0.571;232.0;1616313978;23.7;0;0.581098
23595471;buckets;tcn733;2026-06-09 04:04:58 2026-06-09 04:05:03;4.937;441.0;1675670937;2.7;0;0.582449
23595470;buckets;tcn733;2026-06-09 04:04:57 2026-06-09 04:05:01;3.127;0.0;1626703383;4.3;0;0.609591
23595469;buckets;tcn733;2026-06-09 04:04:57 2026-06-09 04:05:00;2.337;84.0;1606264729;5.8;0;0.606989
23595468;buckets;tcn733;2026-06-09 04:04:58 2026-06-09 04:05:00;2.153;83.0;1636127210;6.3;0;0.601755
23595467;buckets;tcn729;2026-06-09 04:04:56 2026-06-09 04:05:02;5.069;282.0;1639883080;2.7;0;0.607177
23595466;buckets;tcn729;2026-06-09 04:04:57 2026-06-09 04:05:02;4.364;302.0;1688956429;3.1;0;0.576346
23595465;buckets;tcn729;2026-06-09 04:04:56 2026-06-09 04:05:01;4.144;138.0;1639056007;3.3;0;0.606881
23595464;buckets;tcn729;2026-06-09 04:04:58 2026-06-09 04:05:01;2.913;0.0;1607956408;4.7;0;0.583421
23595463;buckets;tcn724;2026-06-09 04:04:57 2026-06-09 04:05:00;3.284;526.0;1607745339;4.1;0;0.591497
23595462;buckets;tcn724;2026-06-09 04:04:56 2026-06-09 04:04:59;2.289;0.0;1667105447;5.9;0;0.588300
23595461;buckets;tcn671;2026-06-09 04:04:54 2026-06-09 04:04:56;1.570;432.6;1652254355;8.6;0;0.564485
23595455;buckets;tcn734;2026-06-09 04:09:25 2026-06-09 04:09:27;1.602;77.0;1599797807;8.4;0;0.584860
23595403;buckets;tcn734;2026-06-09 04:58:30 2026-06-09 04:58:34;4.250;297.0;7772785481;7.1;0;0.384335
23595389;buckets;tcn733;2026-06-09 04:56:30 2026-06-09 04:56:34;3.633;309.0;7767961036;8.3;0;0.380496
23595375;buckets;tcn734;2026-06-09 04:06:25 2026-06-09 04:06:29;3.681;188.0;1666504031;3.7;0;0.562456
23595361;buckets;tcn734;2026-06-09 04:04:57 2026-06-09 04:05:01;3.184;145.0;1597937316;4.3;0;0.591376
23595346;buckets;tcn814;2026-06-09 04:17:55 2026-06-09 04:17:57;0.973;0.0;3174875255;18.2;0;0.451214
23595331;buckets;tcn814;2026-06-09 04:17:27 2026-06-09 04:17:33;5.199;58.0;3191363378;3.4;0;0.467902
23595312;buckets;tcn1011;2026-06-09 03:57:50 2026-06-09 03:57:52;1.963;295.3;1639099066;6.9;0;0.567219
23595311;buckets;tcn1008;2026-06-09 03:57:50 2026-06-09 03:57:54;3.941;113.7;1639663953;3.4;0;0.569524
23595310;buckets;tcn1007;2026-06-09 03:57:50 2026-06-09 03:57:53;2.982;249.8;1644102938;4.5;0;0.569865
23595309;buckets;tcn1005;2026-06-09 03:57:50 2026-06-09 03:57:52;1.797;319.3;1649927331;7.5;0;0.565322
23595308;buckets;tcn1000;2026-06-09 03:57:49 2026-06-09 03:57:52;2.797;144.7;1680950933;4.8;0;0.560225
23595307;buckets;tcn993;2026-06-09 03:57:49 2026-06-09 03:57:52;2.816;340.3;1628640566;4.8;0;0.584606
