slug,size,replicate,stage,job_id,nodename,partition,time_sec,dc_node_power_w,pck_power_w,dram_power_w,mem_gbs,io_mbs,cpu_gflops,cpu_util,cpi,avg_cpufreq_khz,l3_misses,gpu0_power_w,gpu0_gflops,n_in,n_out
epd_n1_size1000_rep2,1000,2,string_normalization,23843654,tcn622,genoa,124.936,285.477,223.013,0,0.286438,3.18341,3e-06,95,0.261706,2376000,0,0,0,,
epd_n1_size1000_rep2,1000,2,heuristic_filtering,23843656,tcn758,genoa,679.317,296.128,236.105,0,1.84864,0.817828,0.012052,98,0.308643,2376000,0,0,0,,
epd_n1_size1000_rep2,1000,2,deduplication,23847700,tcn638,genoa,133.847,354.399,192.18,0,1.06835,11.7292,1.94706e-05,38.5294,0.552895,2376000,0,0,0,,
epd_n1_size1000_rep3,1000,3,data_splitting,23843683,tcn1206,genoa,2.57909,227.999,227.258,0,0.7848,794.219,3e-05,74,0.465414,2376000,0,0,0,,
epd_n1_size1000_rep3,1000,3,string_normalization,23843685,tcn1138,genoa,123.176,287.595,215.874,0,0.080595,3.2289,3e-06,94,0.257056,2376000,0,0,0,,
epd_n1_size1000_rep3,1000,3,heuristic_filtering,23843687,tcn790,genoa,673.588,281.007,223.394,0,0.605121,0.824831,0.012212,98,0.307813,2376000,0,0,0,,
epd_n1_size1000_rep3,1000,3,deduplication,23847729,tcn639,genoa,132.105,386.459,199.553,0,0.729144,14.6606,2e-05,39.1176,0.549848,2376000,0,0,0,,
epd_n1_size15000_rep1,15000,1,data_splitting,23843712,tcn781,genoa,10.9214,262.376,192.121,0,5.0825,661.558,1.5e-05,56,0.432252,2376000,0,0,0,,
epd_n1_size15000_rep1,15000,1,string_normalization,23843714,tcn1241,genoa,668.817,313.546,224.742,0,0.775085,2.84421,2e-06,98,0.255602,2376000,0,0,0,,
epd_n1_size15000_rep1,15000,1,heuristic_filtering,23843716,tcn733,genoa,1568.87,315.625,232.1,0,2.69864,1.31106,0.025553,98,0.306882,2376000,0,0,0,,
epd_n1_size15000_rep1,15000,1,deduplication,23848264,tcn1141,genoa,214.102,380.079,211.771,0,4.96339,12.797,1.24118e-05,29.1176,0.558113,2376000,0,0,0,,
epd_n1_size15000_rep2,15000,2,data_splitting,23843743,tcn781,genoa,9.07435,317.342,222.516,0,13.6814,796.217,1.9e-05,68,0.431843,2376000,0,0,0,,
epd_n1_size15000_rep2,15000,2,string_normalization,23843745,tcn731,genoa,692.358,306.019,223.715,0,0.437002,2.74756,2e-06,98,0.26366,2376000,0,0,0,,
epd_n1_size15000_rep2,15000,2,heuristic_filtering,23843747,tcn783,genoa,1573.39,314.954,234.604,0,1.73033,1.30731,0.025533,98,0.307716,2376000,0,0,0,,
epd_n1_size15000_rep2,15000,2,deduplication,23848305,tcn1044,genoa,215.924,358.068,193.124,0,4.51956,12.7565,1.5e-05,33.1176,0.545805,2376000,0,0,0,,
epd_n1_size15000_rep3,15000,3,data_splitting,23843764,tcn1205,genoa,10.5344,308.836,205.783,0,5.48652,685.866,1.5e-05,59,0.432543,2376000,0,0,0,,
epd_n1_size15000_rep3,15000,3,string_normalization,23843770,tcn1138,genoa,675.458,299.207,225.411,0,3.11707,2.81616,2e-06,98,0.257336,2376000,0,0,0,,
epd_n1_size15000_rep3,15000,3,heuristic_filtering,23843773,tcn1044,genoa,1593.33,287.64,224.701,0,3.02944,1.29097,0.025137,98,0.310453,2376000,0,0,0,,
epd_n1_size15000_rep3,15000,3,deduplication,23843776,tcn1044,genoa,215.981,333.846,189.204,0,4.40649,14.4435,1.32353e-05,29.4706,0.546056,2376000,0,0,0,,
epd_n1_size200_rep1,200,1,data_splitting,23843829,tcn1205,genoa,1.57205,434.356,229.827,0,2.15649,651.606,2.7e-05,78,0.550535,2376000,0,0,0,,
epd_n1_size200_rep1,200,1,string_normalization,23843831,tcn1246,genoa,26.5837,285.341,218.528,0,0.141858,3.47259,3e-06,82,0.259382,2376000,0,0,0,,
epd_n1_size200_rep1,200,1,heuristic_filtering,23843833,tcn643,genoa,127.207,307.396,231.882,0,0.614058,1.96287,0.011741,95,0.310951,2376000,0,0,0,,
epd_n1_size200_rep1,200,1,deduplication,23847404,tcn1095,genoa,34.184,686.692,215.721,0,3.92661,7.37083,1.58824e-05,29.6471,0.559312,2376000,0,0,0,,
epd_n1_size200_rep2,200,2,data_splitting,23843871,tcn1206,genoa,1.84306,325.16,226.936,0,2.00217,555.791,2.8e-05,67,0.535783,2376000,0,0,0,,
epd_n1_size200_rep2,200,2,string_normalization,23843873,tcn1049,genoa,24.2999,304.862,224.499,0,0.180666,3.79895,4e-06,92,0.266507,2376000,0,0,0,,
epd_n1_size200_rep2,200,2,heuristic_filtering,23843875,tcn780,genoa,123.693,288.48,232.14,0,3.1616,2.01852,0.013059,98,0.312074,2376000,0,0,0,,
epd_n1_size200_rep2,200,2,deduplication,23847387,tcn1095,genoa,33.434,650.601,225.572,0,1.30088,8.85828,1.86471e-05,34.8824,0.559636,2376000,0,0,0,,
epd_n1_size200_rep3,200,3,data_splitting,23843901,tcn781,genoa,2.9631,269.122,194.94,0,16.0331,345.709,1.6e-05,43,0.564197,2376000,0,0,0,,
epd_n1_size200_rep3,200,3,string_normalization,23843903,tcn686,genoa,23.8018,283.577,222.425,0,0.635604,3.87845,4e-06,91,0.257147,2376000,0,0,0,,
epd_n1_size200_rep3,200,3,heuristic_filtering,23843905,tcn1164,genoa,128.499,283.204,218.205,0,0.234276,1.94313,0.01178,95,0.313748,2376000,0,0,0,,
epd_n1_size200_rep3,200,3,deduplication,23843907,tcn1232,genoa,33.3662,603.83,179.203,0,0.175666,7.33184,1.14706e-05,25.1765,0.562269,2376000,0,0,0,,
epd_n1_size40000_rep1,40000,1,data_splitting,23843934,tcn768,genoa,9.96335,275.645,208.65,0,4.03392,725.173,1.7e-05,62,0.430847,2376000,0,0,0,,
epd_n1_size40000_rep1,40000,1,string_normalization,23843937,tcn703,genoa,685.17,301.14,224.974,0,0.480559,2.77637,1e-06,98,0.260748,2376000,0,0,0,,
epd_n1_size40000_rep1,40000,1,heuristic_filtering,23843939,tcn1241,genoa,1568.74,313.28,224.637,0,0.949681,1.31118,0.025485,98,0.306406,2376000,0,0,0,,
epd_n1_size40000_rep1,40000,1,deduplication,23848496,tcn1145,genoa,214.601,367.937,208.615,0,7.44878,12.0264,1.48824e-05,31.8235,0.556431,2376000,0,0,0,,
epd_n1_size40000_rep2,40000,2,data_splitting,23843970,tcn1205,genoa,8.09427,336.951,225.778,0,15.2876,892.626,2.1e-05,76,0.431086,2376000,0,0,0,,
epd_n1_size40000_rep2,40000,2,string_normalization,23843972,tcn686,genoa,676.484,282.555,223.688,0,0.393542,2.812,1e-06,99,0.258192,2376000,0,0,0,,
epd_n1_size40000_rep2,40000,2,heuristic_filtering,23843974,tcn1071,genoa,1586.64,320.483,228.66,0,1.48574,1.29646,0.025276,98,0.309394,2376000,0,0,0,,
epd_n1_size40000_rep2,40000,2,deduplication,23848548,tcn1046,genoa,216.413,370.352,196.907,0,9.89047,11.2912,1.23529e-05,27.4706,0.549662,2376000,0,0,0,,
epd_n1_size40000_rep3,40000,3,data_splitting,23844008,tcn767,genoa,9.15033,308.752,217.545,0,8.0788,789.606,1.9e-05,67,0.430413,2376000,0,0,0,,
epd_n1_size40000_rep3,40000,3,string_normalization,23844010,tcn1241,genoa,678.233,313.609,224.668,0,1.27076,2.80475,1e-06,98,0.257917,2376000,0,0,0,,
epd_n1_size40000_rep3,40000,3,heuristic_filtering,23844012,tcn743,genoa,1602.15,297.231,225.477,0,0.393946,1.28398,0.024947,98,0.313135,2376000,0,0,0,,
epd_n1_size40000_rep3,40000,3,deduplication,23848587,tcn1046,genoa,216.934,349.514,215.16,0,6.09861,22.904,2.78824e-05,52.5882,0.545912,2376000,0,0,0,,
epd_n1_size4000_rep1,4000,1,data_splitting,23844045,tcn1205,genoa,6.80823,367.304,231.112,0,3.23634,1061.24,2.5e-05,90,0.434505,2376000,0,0,0,,
epd_n1_size4000_rep1,4000,1,string_normalization,23844047,tcn731,genoa,668.312,305.133,223.435,0,0.367691,2.84637,2e-06,98,0.254917,2376000,0,0,0,,
epd_n1_size4000_rep1,4000,1,heuristic_filtering,23844049,tcn1195,genoa,1586.41,322.3,227.196,0,0.348028,1.29671,0.025244,98,0.30915,2376000,0,0,0,,
epd_n1_size4000_rep1,4000,1,deduplication,23844057,tcn1046,genoa,216.448,339.151,205.827,0,10.7277,18.3834,1.83529e-05,38.6471,0.549475,2376000,0,0,0,,
epd_n1_size4000_rep2,4000,2,data_splitting,23844071,tcn1206,genoa,8.19128,295.954,216.678,0,13.6862,882.054,2.1e-05,75,0.429351,2376000,0,0,0,,
epd_n1_size4000_rep2,4000,2,string_normalization,23844073,tcn1138,genoa,676.263,290.971,219.468,0,0.835617,2.8128,2e-06,98,0.257416,2376000,0,0,0,,
epd_n1_size4000_rep2,4000,2,heuristic_filtering,23844075,tcn642,genoa,1569.4,288.793,231.366,0,1.71013,1.31063,0.025437,98,0.306303,2376000,0,0,0,,
epd_n1_size4000_rep2,4000,2,deduplication,23848998,tcn1046,genoa,214.024,340.761,199.646,0,0.556404,19.4746,2.08235e-05,42.1765,0.545545,2376000,0,0,0,,
epd_n1_size4000_rep3,4000,3,data_splitting,23844095,tcn1209,genoa,11.4054,287.114,202.283,0,2.49347,633.485,1.5e-05,55,0.436421,2376000,0,0,0,,
epd_n1_size4000_rep3,4000,3,string_normalization,23844097,tcn1232,genoa,677.32,289.69,229.61,0,0.402235,2.80853,2e-06,98,0.257637,2376000,0,0,0,,
epd_n1_size4000_rep3,4000,3,heuristic_filtering,23844099,tcn758,genoa,1580.64,298.42,238.159,0,3.15895,1.30132,0.025243,98,0.308668,2376000,0,0,0,,
epd_n1_size4000_rep3,4000,3,deduplication,23849034,tcn1046,genoa,217.621,345.86,217.007,0,5.54612,11.0791,1.11765e-05,25.8235,0.547724,2.37741e+06,0,0,0,,
epg_n16_size100000_rep1,100000,1,data_splitting,23826757,tcn1184,genoa,4.70915,1894.9,105.64,0,4.44304,176.572,1.99375e-05,47.125,0.524784,1.92535e+06,0,0,0,,
epg_n16_size100000_rep1,100000,1,string_normalization,23827386,tcn1041,genoa,88.9647,2105.32,193.466,0,45.0516,3.7399,6e-06,68.5625,0.372779,2.50607e+06,0,0,0,,
epg_n16_size100000_rep1,100000,1,heuristic_filtering,23827814,tcn564,genoa,375.816,197.152,83.7695,0,22.3464,8.24702,0.0282375,69.2308,0.417931,2.75238e+06,0,0,0,,
epg_n16_size10000_rep1,10000,1,data_splitting,23829324,tcn1178,genoa,4.91612,2405.32,195.589,0,1.16673,167.374,1.8625e-05,41.4375,0.526464,2.38417e+06,0,0,0,,
epg_n16_size10000_rep1,10000,1,string_normalization,23829532,tcn609,genoa,89.6166,2382.76,202.167,0,3.52427,5.50166,1.01875e-05,74.4375,0.36572,2227500,0,0,0,,
epg_n16_size10000_rep1,10000,1,heuristic_filtering,23829713,tcn626,genoa,373.023,1342.84,212.631,0,3.44986,9.38434,0.0475851,74.875,0.393755,2.37818e+06,0,0,0,,
epg_n16_size10000_rep1,10000,1,deduplication,23832642,tcn1016,genoa,81.0852,1278.64,211.524,0,13.2945,11.9174,2.82553e-05,39.234,0.539722,2.37712e+06,0,0,0,,
epg_n16_size1000_rep1,1000,1,data_splitting,23829121,tcn1178,genoa,6.51215,2822.35,188.27,0,1.76028,84.1741,1.0125e-05,22.875,0.53426,2.39864e+06,0,0,0,,
epg_n16_size1000_rep1,1000,1,string_normalization,23829153,tcn622,genoa,96.9605,2123.35,202.034,0,2.67102,3.72312,5.875e-06,68.25,0.377589,2.38097e+06,0,0,0,,
epg_n16_size1000_rep1,1000,1,heuristic_filtering,23829401,tcn609,genoa,371.714,1302.57,204.945,0,1.02624,7.61375,0.0478366,68.875,0.397101,2.39434e+06,0,0,0,,
epg_n16_size1000_rep1,1000,1,deduplication,23830241,tcn528,genoa,81.2296,1211.77,196.548,0,0.78153,9.37667,2.48085e-05,33.1064,0.540536,2.37714e+06,0,0,0,,
epg_n16_size400000_rep1,400000,1,data_splitting,23826978,tcn1184,genoa,5.58613,1842.52,148.879,0,28.0881,135.004,1.41875e-05,34.625,0.534765,2.91018e+06,0,0,0,,
epg_n16_size400000_rep1,400000,1,string_normalization,23827395,tcn1058,genoa,88.833,531.548,60.2857,0,3.59416,2.97394,3.57143e-06,72.7143,0.348134,2.65299e+06,0,0,0,,
epg_n16_size400000_rep1,400000,1,heuristic_filtering,23827821,tcn1179,genoa,379.527,1016.86,155.018,0,40.6203,6.5318,0.033645,70.8182,0.402754,2.42214e+06,0,0,0,,
epg_n1_size10000_rep1,10000,1,data_splitting,23829346,tcn1178,genoa,7.16617,286.635,216.391,0,3.46386,1008.23,2.4e-05,86,0.428869,2376000,0,0,0,,
epg_n1_size10000_rep1,10000,1,string_normalization,23829348,tcn791,genoa,668.479,323.086,243.648,0,19.8609,2.84556,2e-06,98,0.254604,2376000,0,0,0,,
epg_n1_size10000_rep1,10000,1,heuristic_filtering,23829350,tcn792,genoa,1580.54,238,191,0,0.43083,1.30152,0.025295,98,0.308153,2387129,0,0,0,,
epg_n1_size10000_rep1,10000,1,deduplication,23833690,tcn609,genoa,214.497,305.329,195.482,0,0.411382,21.6022,2.4e-05,49,0.546046,2.37704e+06,0,0,0,,
epg_n1_size1000_rep1,1000,1,data_splitting,23829169,tcn1178,genoa,2.46006,214.324,216.327,0,20.211,832.649,3.1e-05,79,0.465125,2376000,0,0,0,,
epg_n1_size1000_rep1,1000,1,string_normalization,23829171,tcn787,genoa,120.983,300.325,226.226,0,0.453777,3.2873,3e-06,97,0.260309,2376000,0,0,0,,
epg_n1_size1000_rep1,1000,1,heuristic_filtering,23829173,tcn787,genoa,677.319,398.636,300.897,0,103.609,0.820187,0.012005,98,0.308556,2376000,0,0,0,,
epg_n1_size1000_rep1,1000,1,deduplication,23831811,tcn621,genoa,131.613,278.338,188.879,0,0.647837,7.01208,9.82353e-06,23.0588,0.560742,2.37729e+06,0,0,0,,
epg_n32_size100000_rep1,100000,1,data_splitting,23827597,tcn1178,genoa,4.74517,3278.67,116.695,0,9.74594,79.5598,1.59333e-05,33.4667,0.544739,2.57706e+06,0,0,0,,
epg_n32_size100000_rep1,100000,1,string_normalization,23827866,tcn1007,genoa,91.3792,1980.85,179.209,0,53.717,4.15312,8.6875e-06,44.8125,0.463834,2.494e+06,0,0,0,,
epg_n32_size100000_rep1,100000,1,heuristic_filtering,23828060,tcn1007,genoa,375.56,281.348,176.895,0,12.5064,9.43579,0.0127792,55.5517,0.485179,2.29862e+06,0,0,0,,
epg_n32_size10000_rep1,10000,1,data_splitting,23829570,tcn1178,genoa,5.69615,3409.2,173.779,0,0.148121,64.7023,1.90937e-05,36.0938,0.543465,2277750,0,0,0,,
epg_n32_size10000_rep1,10000,1,string_normalization,23829812,tcn624,genoa,91.0765,2395.8,202.595,0,0.183217,4.89673,1.03125e-05,47.5938,0.462727,2.4882e+06,0,0,0,,
epg_n32_size10000_rep1,10000,1,heuristic_filtering,23830015,tcn622,genoa,367.581,1224.18,197.948,0,0.477858,9.6885,0.0240328,58.4375,0.467877,2.39539e+06,0,0,0,,
epg_n32_size10000_rep1,10000,1,deduplication,23832658,tcn1016,genoa,82.9559,1269.71,174.393,0,2.3806,8.71971,2.38101e-05,34.0127,0.556565,2.25222e+06,0,0,0,,
epg_n32_size1000_rep1,1000,1,data_splitting,23829238,tcn1178,genoa,4.28611,4368.61,181.245,0,0.836988,102.638,1.80938e-05,36.3438,0.543154,2.40457e+06,0,0,0,,
epg_n32_size1000_rep1,1000,1,string_normalization,23829505,tcn609,genoa,90.4209,2337.19,200.366,0,0.538441,4.26028,9e-06,45.0938,0.473177,2.38239e+06,0,0,0,,
epg_n32_size1000_rep1,1000,1,heuristic_filtering,23829619,tcn609,genoa,365.597,942.911,196.687,0,0.54427,10.1764,0.0247544,60.1562,0.466882,2.38028e+06,0,0,0,,
epg_n32_size1000_rep1,1000,1,deduplication,23830575,tcn613,genoa,85.1821,1389.83,188.577,0,10.827,8.02281,1.86203e-05,29.3165,0.556289,2.36275e+06,0,0,0,,
epg_n32_size400000_rep1,400000,1,data_splitting,23827649,tcn567,genoa,5.34316,2309.74,93.9062,0,3.32811,67.6571,1.71563e-05,33.9375,0.542742,1.92703e+06,0,0,0,,
epg_n32_size400000_rep1,400000,1,string_normalization,23828005,tcn1007,genoa,88.7112,1203.24,119.153,0,4.75565,4.90127,1.02308e-05,54,0.439918,2.41008e+06,0,0,0,,
epg_n32_size400000_rep1,400000,1,heuristic_filtering,23828127,tcn1025,genoa,373.42,520.467,162.606,0,13.2453,11.6356,0.0147373,64.5926,0.475534,2.69268e+06,0,0,0,,
epg_toxic_size10000,10000,epg_toxic_size10000,data_splitting,23829518,tcn766,genoa,9.83126,300.365,217.889,0,1.0176,734.916,1.7e-05,62,0.428811,2376000,0,0,0,,
epg_toxic_size1000,1000,epg_toxic_size1000,data_splitting,23829492,tcn1178,genoa,3.83809,168.347,203.833,0,10.5524,533.694,2.1e-05,51,0.464975,2376000,0,0,0,,
epg_toxic_size1000,1000,epg_toxic_size1000,toxic_language_detection,23829494,gcn154,genoa,15.7915,999.182,236.152,0,4.02387,34.6861,9e-05,43,0.559977,2673000,0,67.8658,0,,
euparlsh_size100_rep1,100,1,data_splitting,23595447,tcn602,genoa,4.32412,360.941,216.53,0,0.626965,233.014,1.1e-05,27,0.573752,2376000,0,0,0,,
euparlsh_size100_rep1,100,1,string_normalization,23595449,tcn669,genoa,15.9425,457.242,352.209,0,32.0802,3.68723,4e-06,76,0.266087,2376000,0,0,0,,
euparlsh_size100_rep1,100,1,heuristic_filtering,23595451,tcn724,genoa,67.4497,494.369,390.609,0,187.872,3.20402,0.011724,91,0.314187,2376000,0,0,0,,
euparlsh_size100_rep2,100,2,data_splitting,23595474,tcn602,genoa,2.50607,204,129,0,1.44905,402.052,1.8e-05,47,0.579287,2977207,0,0,0,,
euparlsh_size100_rep2,100,2,string_normalization,23595476,tcn671,genoa,15.8695,641.169,485.043,0,409.228,3.7042,5e-06,75,0.262843,2376000,0,0,0,,
euparlsh_size100_rep2,100,2,heuristic_filtering,23595478,tcn729,genoa,64.9722,547.544,395.87,0,258.695,3.32618,0.011805,93,0.312898,2376000,0,0,0,,
euparl_size100_rep1,100,1,data_splitting,23594766,tcn761,genoa,4.67213,482.373,179.372,0,0,229.016,1e-05,27,0.577816,2376000,0,0,0,,
euparl_size100_rep1,100,1,string_normalization,23594786,tcn1046,genoa,18.2827,486.394,215.445,0,0.179494,3.63096,4.5e-06,74,0.264825,2376000,0,0,0,,
euparl_size100_rep1,100,1,heuristic_filtering,23594788,tcn1040,genoa,68.8082,543.911,221.478,0,0.0587515,3.25071,0.012155,91,0.312767,2376000,0,0,0,,
euparl_size100_rep2,100,2,data_splitting,23594800,tcn811,genoa,3.45812,387.583,193.962,0,0.585309,294.686,1.35e-05,36,0.57863,2376000,0,0,0,,
euparl_size100_rep2,100,2,string_normalization,23594802,tcn993,genoa,17.4557,525.996,219.107,0,0.647247,3.78209,4e-06,79,0.269329,2376000,0,0,0,,
euparl_size100_rep2,100,2,heuristic_filtering,23594804,tcn993,genoa,63.9412,584.18,222.906,0,0.355923,3.3808,0.01211,94,0.310943,2376000,0,0,0,,
gerd_n1_size1000_rep1,1000,1,data_splitting,23843059,tcn1205,genoa,3.27611,231.082,199.39,0,11.3846,393.436,2.4e-05,41,0.509556,2376000,0,0,0,,
gerd_n1_size1000_rep1,1000,1,string_normalization,23843066,tcn1241,genoa,53.0895,313.383,224.556,0,0.402558,2.19618,5e-06,92,0.242951,2376000,0,0,0,,
gerd_n1_size1000_rep1,1000,1,heuristic_filtering,23843071,tcn859,genoa,157.077,326.038,243.919,0,7.52437,1.75743,0.012819,97,0.322885,2376000,0,0,0,,
gerd_n1_size1000_rep1,1000,1,deduplication,23846438,tcn686,genoa,22.2266,816.38,249.113,0,23.0967,10.2722,2.17647e-05,37.5294,0.558959,2.38024e+06,0,0,0,,
gerd_n1_size1000_rep2,1000,2,data_splitting,23843108,tcn1206,genoa,6.51523,209.298,185.271,0,0,197.835,1.2e-05,22,0.519314,2376000,0,0,0,,
gerd_n1_size1000_rep2,1000,2,string_normalization,23843110,tcn1184,genoa,54.5837,388.402,294.453,0,136.409,2.13601,6e-06,97,0.264194,2376000,0,0,0,,
gerd_n1_size1000_rep2,1000,2,heuristic_filtering,23843112,tcn1188,genoa,159.019,294.258,225.193,0,4.0242,1.73598,0.01251,96,0.324981,2376000,0,0,0,,
gerd_n1_size1000_rep2,1000,2,deduplication,23846629,tcn1121,genoa,24.0879,991.089,274.378,0,76.5098,9.79376,2.07647e-05,35.5294,0.555329,2376000,0,0,0,,
gerd_n1_size1000_rep3,1000,3,data_splitting,23843141,tcn1205,genoa,2.38408,231.538,195.612,0,6.0948,540.644,3.2e-05,53,0.500851,2376000,0,0,0,,
gerd_n1_size1000_rep3,1000,3,string_normalization,23843143,tcn1193,genoa,55.3338,312,229,0,0.551536,2.10712,5e-06,91,0.250646,2397479,0,0,0,,
gerd_n1_size1000_rep3,1000,3,heuristic_filtering,23843146,tcn780,genoa,158.872,300.446,242.512,0,7.42547,1.73758,0.013282,96,0.321563,2376000,0,0,0,,
gerd_n1_size1000_rep3,1000,3,deduplication,23843152,tcn1121,genoa,21.2836,1003.3,252.745,0,34.4562,9.49631,2.04706e-05,38.2941,0.555926,2.38165e+06,0,0,0,,
gerd_n1_size200000_rep1,200000,1,data_splitting,23843171,tcn1205,genoa,85.8259,326.135,222.611,0,3.65904,1503.9,8.5e-05,74,0.376967,2376000,0,0,0,,
gerd_n1_size200000_rep1,200000,1,string_normalization,23843190,tcn1168,genoa,7202.01,337.712,265.33,0,69.6884,1.85845,4e-06,98,0.251028,2376000,0,0,0,,
gerd_n1_size200000_rep2,200000,2,data_splitting,23843225,tcn1206,genoa,86.037,287.642,217.871,0,5.71059,1500.21,8.4e-05,74,0.37773,2376000,0,0,0,,
gerd_n1_size200000_rep2,200000,2,string_normalization,23843227,tcn1173,genoa,7203.76,360.956,267.638,0,74.0721,1.84483,4e-06,98,0.251997,2376000,0,0,0,,
gerd_n1_size200000_rep3,200000,3,data_splitting,23843262,tcn1205,genoa,84.2478,324.817,222.694,0,5.04432,1532.07,8.6e-05,75,0.378091,2376000,0,0,0,,
gerd_n1_size200000_rep3,200000,3,string_normalization,23843264,tcn1101,genoa,7203.23,305.679,226.13,0,3.34107,1.90949,4e-06,98,0.244474,2376000,0,0,0,,
gerd_n1_size20000_rep1,20000,1,data_splitting,23843291,tcn1206,genoa,9.99335,304.154,221.712,0,0.881717,1318.94,7.7e-05,71,0.392977,2376000,0,0,0,,
gerd_n1_size20000_rep1,20000,1,string_normalization,23843293,tcn659,genoa,971.391,404.919,299.322,0,112.12,1.94489,4e-06,98,0.241734,2376000,0,0,0,,
gerd_n1_size20000_rep1,20000,1,heuristic_filtering,23843295,tcn776,genoa,3003.92,374.38,291.217,0,98.4341,0.690962,0.013365,98,0.320629,2376000,0,0,0,,
gerd_n1_size20000_rep1,20000,1,deduplication,23848705,tcn1046,genoa,321.388,359.726,244.385,0,18.4694,12.8627,1.66471e-05,29.4118,0.534009,2376000,0,0,0,,
gerd_n1_size20000_rep2,20000,2,data_splitting,23843307,tcn594,genoa,13.1874,359.436,288.721,0,147.028,999.49,5.8e-05,55,0.396196,2376000,0,0,0,,
gerd_n1_size20000_rep2,20000,2,string_normalization,23843309,tcn1241,genoa,1006.48,313.197,224.618,0,0.719304,1.87716,4e-06,98,0.249571,2376000,0,0,0,,
gerd_n1_size20000_rep2,20000,2,heuristic_filtering,23843324,tcn694,genoa,3043.55,368,294,0,121.868,0.682001,0.01319,98,0.323867,2381225,0,0,0,,
gerd_n1_size20000_rep2,20000,2,deduplication,23848905,tcn1046,genoa,319.841,324.158,242.123,0,16.0785,14.2103,1.94706e-05,34.6471,0.526608,2376000,0,0,0,,
gerd_n1_size20000_rep3,20000,3,data_splitting,23843345,tcn1206,genoa,9.96834,265.601,212.725,0,2.47492,1322.25,7.5e-05,71,0.390984,2376000,0,0,0,,
gerd_n1_size20000_rep3,20000,3,string_normalization,23843356,tcn1095,genoa,1054.96,320,237,0,15.9775,1.791,4e-06,98,0.262798,2390442,0,0,0,,
gerd_n1_size20000_rep3,20000,3,heuristic_filtering,23843360,tcn645,genoa,3017.43,376.704,282.638,0,89.6712,0.687873,0.013284,98,0.321667,2376000,0,0,0,,
gerd_n1_size20000_rep3,20000,3,deduplication,23843366,tcn1046,genoa,319.38,458.348,251.031,0,27.3636,17.2588,2.49412e-05,41.7059,0.523972,2376000,0,0,0,,
gerd_n1_size5000_rep1,5000,1,data_splitting,23843396,tcn1205,genoa,3.26911,295.233,228.543,0,6.11196,1016.15,6.8e-05,74,0.430054,2376000,0,0,0,,
gerd_n1_size5000_rep1,5000,1,string_normalization,23843398,tcn1089,genoa,254.351,318.203,242.669,0,4.15496,1.93114,5e-06,98,0.250542,2376000,0,0,0,,
gerd_n1_size5000_rep1,5000,1,heuristic_filtering,23843400,tcn758,genoa,753.87,298.533,238.26,0,3.31949,0.871704,0.013542,98,0.319053,2376000,0,0,0,,
gerd_n1_size5000_rep1,5000,1,deduplication,23846808,tcn1121,genoa,83.1065,526.373,263.148,0,53.0296,8.93489,1.74118e-05,33.1765,0.54409,2.37741e+06,0,0,0,,
gerd_n1_size5000_rep2,5000,2,data_splitting,23843433,tcn1206,genoa,4.93117,186.891,189.284,0,0,673.653,4.5e-05,49,0.429855,2376000,0,0,0,,
gerd_n1_size5000_rep2,5000,2,string_normalization,23843435,tcn795,genoa,251.423,298.592,223.166,0,0.083651,1.95369,5e-06,98,0.247397,2376000,0,0,0,,
gerd_n1_size5000_rep2,5000,2,heuristic_filtering,23843437,tcn790,genoa,759.269,288.771,229.714,0,8.86239,0.865504,0.013291,98,0.320871,2376000,0,0,0,,
gerd_n1_size5000_rep2,5000,2,deduplication,23843460,tcn1095,genoa,82.278,545.022,259.437,0,58.3874,13.0371,2.53529e-05,44.5294,0.542689,2376000,0,0,0,,
gerd_n1_size5000_rep3,5000,3,data_splitting,23843490,tcn768,genoa,4.20815,362.903,305.16,0,140.234,789.396,5.1e-05,58,0.430723,2376000,0,0,0,,
gerd_n1_size5000_rep3,5000,3,string_normalization,23843492,tcn758,genoa,255.401,313.278,249.606,0,7.15867,1.9232,5e-06,97,0.248849,2376000,0,0,0,,
gerd_n1_size5000_rep3,5000,3,heuristic_filtering,23843501,tcn780,genoa,755.997,298.135,240.237,0,6.90311,0.869248,0.013541,98,0.320089,2376000,0,0,0,,
gerd_n1_size5000_rep3,5000,3,deduplication,23846961,tcn1046,genoa,81.1223,464.668,249.275,0,62.5914,10.1159,1.73529e-05,33.0588,0.545085,2376000,0,0,0,,
gerd_n1_size80000_rep1,80000,1,data_splitting,23843523,tcn1205,genoa,32.0721,333.576,229.862,0,7.35911,1619.85,9.2e-05,81,0.382653,2376000,0,0,0,,
gerd_n1_size80000_rep1,80000,1,string_normalization,23843525,tcn1089,genoa,3950.71,348,261,0,70.7251,1.91166,4e-06,98,0.243547,2387188,0,0,0,,
gerd_n1_size80000_rep2,80000,2,data_splitting,23843557,tcn1206,genoa,32.3701,282.909,223.018,0,6.62785,1604.94,9.1e-05,79,0.379301,2376000,0,0,0,,
gerd_n1_size80000_rep2,80000,2,string_normalization,23843559,tcn1167,genoa,4090.42,329.117,242.286,0,22.0757,1.84644,4e-06,99,0.252297,2376000,0,0,0,,
gerd_n1_size80000_rep3,80000,3,data_splitting,23843591,tcn781,genoa,29.3221,363.876,264.833,0,86.0115,1771.77,9.9e-05,90,0.382584,2376000,0,0,0,,
