slug,size,replicate,stage,job_id,nodename,partition,time_sec,dc_node_power_w,pck_power_w,dram_power_w,mem_gbs,io_mbs,cpu_gflops,cpu_util,cpi,avg_cpufreq_khz,l3_misses,gpu0_power_w,gpu0_gflops,n_in,n_out
amd_n1_size10000_rep2,10000,2,deduplication,23841885,tcn783,genoa,4.830163,269.000000,180.000000,0.000000,11.171578,8.427207,0.000085,40,0.379163,3357712,0,0.000000,0.000000,,
amd_n1_size10000_rep2,10000,2,deduplication,23842156,tcn786,genoa,1.484044,387.063995,403.573957,0.000000,369.902661,9.387454,0.000019,37,0.570860,2376000,0,0.000000,0.000000,,
amd_n1_size10000_rep2,10000,2,deduplication,23841883,tcn786,genoa,3.013089,516.147992,381.543674,0.000000,316.577484,4.491896,0.000010,17,0.572256,2376000,0,0.000000,0.000000,,
amd_n1_size10000_rep2,10000,2,deduplication,23842157,tcn790,genoa,0.643020,0.000000,0.000000,0.000000,0.000000,21.665565,0.000045,84,0.551908,0,0,0.000000,0.000000,,
amd_n1_size10000_rep2,10000,2,deduplication,23842159,tcn790,genoa,0.599019,0.000000,0.000000,0.000000,0.000000,23.257017,0.000054,89,0.562585,0,0,0.000000,0.000000,,
amd_n1_size10000_rep2,10000,2,deduplication,23842158,tcn790,genoa,1.606051,303.000000,184.000000,0.000000,2.457864,8.674327,0.000018,33,0.547949,3815977,0,0.000000,0.000000,,
amd_n1_size10000_rep2,10000,2,deduplication,23842160,tcn790,genoa,2.662084,472.588758,228.849560,0.000000,1.381288,5.237626,0.000013,20,0.543764,2376000,0,0.000000,0.000000,,
amd_n1_size10000_rep3,10000,3,data_splitting,23841900,tcn1086,genoa,5.433160,166.000000,142.000000,0.000000,0.000000,10.108806,0.000073,28,0.415165,2695255,0,0.000000,0.000000,,
amd_n1_size10000_rep3,10000,3,string_normalization,23841904,tcn1101,genoa,10.279271,316.496242,230.205061,0.000000,9.707167,4.459109,0.000086,84,0.323949,2376000,0,0.000000,0.000000,,
amd_n1_size10000_rep3,10000,3,heuristic_filtering,23841906,tcn749,genoa,67.040951,572.460809,419.057660,0.000000,363.346184,3.169895,0.010820,90,0.361823,2376000,0,0.000000,0.000000,,
amd_n1_size10000_rep3,10000,3,deduplication,23841908,tcn760,genoa,13.509507,386.000000,314.000000,0.000000,31.994101,5.306502,0.000022,74,0.325679,2479773,0,0.000000,0.000000,,
amd_n1_size10000_rep3,10000,3,deduplication,23841912,tcn780,genoa,1.751057,191.000000,138.000000,0.000000,12.014481,7.722714,0.000018,30,0.588420,4160511,0,0.000000,0.000000,,
amd_n1_size10000_rep3,10000,3,deduplication,23842220,tcn783,genoa,2.174073,0.000000,0.000000,0.000000,0.000000,6.413340,0.000012,26,0.559533,0,0,0.000000,0.000000,,
amd_n1_size10000_rep3,10000,3,deduplication,23842252,tcn783,genoa,3.614122,177.000000,203.000000,0.000000,11.891015,3.857911,0.000009,14,0.559429,3796927,0,0.000000,0.000000,,
amd_n1_size10000_rep3,10000,3,deduplication,23841914,tcn783,genoa,3.181105,338.000000,144.000000,0.000000,0.898751,12.795798,0.000126,59,0.379390,2732490,0,0.000000,0.000000,,
amd_n1_size10000_rep3,10000,3,deduplication,23842221,tcn786,genoa,3.619107,655.244153,383.733699,0.000000,358.438678,3.852615,0.000009,14,0.543620,2376000,0,0.000000,0.000000,,
amd_n1_size10000_rep3,10000,3,deduplication,23842253,tcn786,genoa,2.118063,403.695371,383.685441,0.000000,355.360371,6.582920,0.000015,26,0.559417,2376000,0,0.000000,0.000000,,
amd_n1_size10000_rep3,10000,3,deduplication,23842222,tcn790,genoa,1.691052,118.000000,65.000000,0.000000,0.033286,8.238307,0.000020,33,0.543037,4017939,0,0.000000,0.000000,,
amd_n1_size10000_rep3,10000,3,deduplication,23842225,tcn790,genoa,2.619081,0.000000,0.000000,0.000000,0.000000,5.323638,0.000013,21,0.554720,0,0,0.000000,0.000000,,
amd_n1_size10000_rep3,10000,3,deduplication,23842224,tcn790,genoa,2.622081,0.000000,0.000000,0.000000,0.000000,5.317552,0.000011,21,0.537356,0,0,0.000000,0.000000,,
amd_n1_size10000_rep3,10000,3,deduplication,23842223,tcn790,genoa,3.671113,297.000000,367.000000,0.000000,1.138197,3.798024,0.000008,15,0.538105,3834982,0,0.000000,0.000000,,
amd_n1_size10000_rep3,10000,3,deduplication,23842256,tcn790,genoa,0.594019,0.000000,0.000000,0.000000,0.000000,23.452839,0.000052,88,0.548267,0,0,0.000000,0.000000,,
amd_n1_size10000_rep3,10000,3,deduplication,23842257,tcn790,genoa,1.624052,190.000000,113.000000,0.000000,2.854094,8.578174,0.000018,32,0.555657,3858747,0,0.000000,0.000000,,
amd_n1_size10000_rep3,10000,3,deduplication,23842255,tcn790,genoa,2.802090,0.000000,0.000000,0.000000,0.000000,4.975915,0.000011,20,0.557065,0,0,0.000000,0.000000,,
amd_n1_size10000_rep3,10000,3,deduplication,23842254,tcn790,genoa,3.826122,568.000000,401.000000,0.000000,3.532718,3.644153,0.000007,15,0.563666,4246047,0,0.000000,0.000000,,
amd_n1_size10000_rep3,10000,3,deduplication,23841910,tcn801,genoa,2.109076,0.000000,0.000000,0.000000,0.000000,6.610967,0.000016,27,0.556340,0,0,0.000000,0.000000,,
amd_n1_size10000_rep3,10000,3,deduplication,23842258,tcn801,genoa,4.328154,287.908825,236.619452,0.000000,11.736820,3.221455,0.000006,13,0.569371,2376000,0,0.000000,0.000000,,
amd_n1_size1000_rep1,1000,1,data_splitting,23841931,tcn1101,genoa,2.927077,0.000000,0.000000,0.000000,0.000000,15.208675,0.000024,32,0.529996,0,0,0.000000,0.000000,,
amd_n1_size1000_rep1,1000,1,string_normalization,23841933,tcn760,genoa,5.163195,480.323013,400.325245,0.000000,52.084995,4.846719,0.000025,32,0.403943,2376000,0,0.000000,0.000000,,
amd_n1_size1000_rep1,1000,1,heuristic_filtering,23841935,tcn762,genoa,12.663459,510.530848,393.108372,0.000000,368.424640,14.465704,0.005558,61,0.393867,2376000,0,0.000000,0.000000,,
amd_n1_size1000_rep1,1000,1,deduplication,23841937,tcn760,genoa,4.580172,278.000000,172.000000,0.000000,17.759814,10.344566,0.000030,57,0.427591,3030702,0,0.000000,0.000000,,
amd_n1_size1000_rep1,1000,1,deduplication,23842287,tcn780,genoa,2.005066,96.000000,79.000000,0.000000,12.830551,6.762413,0.000016,28,0.587449,2406079,0,0.000000,0.000000,,
amd_n1_size1000_rep1,1000,1,deduplication,23842286,tcn780,genoa,2.775091,0.000000,0.000000,0.000000,0.000000,4.890163,0.000012,19,0.569927,0,0,0.000000,0.000000,,
amd_n1_size1000_rep1,1000,1,deduplication,23842290,tcn786,genoa,0.601018,384.605786,384.607256,0.000000,333.200714,22.560328,0.000050,83,0.576462,2376000,0,0.000000,0.000000,,
amd_n1_size1000_rep1,1000,1,deduplication,23841941,tcn786,genoa,4.286127,670.037692,395.953858,0.000000,157.806492,3.156279,0.000007,12,0.584033,2376000,0,0.000000,0.000000,,
amd_n1_size1000_rep1,1000,1,deduplication,23841943,tcn786,genoa,3.760111,308.106524,383.371532,0.000000,340.578000,6.205692,0.000019,24,0.515490,2376000,0,0.000000,0.000000,,
amd_n1_size1000_rep1,1000,1,deduplication,23842199,tcn790,genoa,3.044094,0.000000,0.000000,0.000000,0.000000,4.458025,0.000011,20,0.552365,0,0,0.000000,0.000000,,
amd_n1_size1000_rep1,1000,1,deduplication,23842200,tcn790,genoa,4.088126,63.000000,52.000000,0.000000,0.498768,3.319527,0.000008,15,0.587339,2435474,0,0.000000,0.000000,,
amd_n1_size1000_rep1,1000,1,deduplication,23842198,tcn790,genoa,4.042125,126.000000,99.000000,0.000000,0.512726,3.357304,0.000007,15,0.582047,4714128,0,0.000000,0.000000,,
amd_n1_size1000_rep1,1000,1,deduplication,23842197,tcn790,genoa,4.072125,63.000000,51.000000,0.000000,0.178783,3.332571,0.000007,15,0.574907,2403397,0,0.000000,0.000000,,
amd_n1_size1000_rep1,1000,1,deduplication,23842292,tcn790,genoa,1.615052,265.000000,155.000000,0.000000,0.137443,8.395452,0.000017,32,0.578372,3837363,0,0.000000,0.000000,,
amd_n1_size1000_rep1,1000,1,deduplication,23842294,tcn790,genoa,0.573018,0.000000,0.000000,0.000000,0.000000,23.662720,0.000055,87,0.571911,0,0,0.000000,0.000000,,
amd_n1_size1000_rep1,1000,1,deduplication,23842291,tcn790,genoa,0.576019,0.000000,0.000000,0.000000,0.000000,23.539431,0.000057,86,0.568116,0,0,0.000000,0.000000,,
amd_n1_size1000_rep1,1000,1,deduplication,23842293,tcn790,genoa,2.587082,0.000000,0.000000,0.000000,0.000000,5.245543,0.000012,20,0.566523,0,0,0.000000,0.000000,,
amd_n1_size1000_rep1,1000,1,deduplication,23841939,tcn801,genoa,1.596057,179.000000,186.000000,0.000000,3.410326,8.495360,0.000021,32,0.570107,3792231,0,0.000000,0.000000,,
amd_n1_size1000_rep2,1000,2,data_splitting,23841962,tcn585,genoa,3.701143,509.548065,252.644538,0.000000,53.946485,12.027898,0.000021,26,0.516887,2376000,0,0.000000,0.000000,,
amd_n1_size1000_rep2,1000,2,string_normalization,23841964,tcn777,genoa,6.850259,628.329318,424.265334,0.000000,384.434237,3.653084,0.000018,25,0.421167,2376000,0,0.000000,0.000000,,
amd_n1_size1000_rep2,1000,2,heuristic_filtering,23841966,tcn759,genoa,13.646504,617.198521,457.289454,0.000000,169.609301,13.423671,0.005127,56,0.392043,2376000,0,0.000000,0.000000,,
amd_n1_size1000_rep2,1000,2,deduplication,23841973,tcn1089,genoa,4.374125,291.203794,251.757826,0.000000,5.754678,3.092784,0.000007,13,0.587007,2376000,0,0.000000,0.000000,,
amd_n1_size1000_rep2,1000,2,deduplication,23842391,tcn763,genoa,2.613104,893.559169,402.171856,0.000000,46.454628,5.193307,0.000013,20,0.600106,2376000,0,0.000000,0.000000,,
amd_n1_size1000_rep2,1000,2,deduplication,23841971,tcn783,genoa,1.911063,115.000000,155.000000,0.000000,4.091089,7.095057,0.000018,28,0.574096,4540685,0,0.000000,0.000000,,
amd_n1_size1000_rep2,1000,2,deduplication,23842325,tcn790,genoa,1.590050,71.000000,70.000000,0.000000,0.000000,8.527457,0.000018,32,0.575270,3777958,0,0.000000,0.000000,,
